sales_order_id,sales_order_datetime,manufacturing_start_datetime,manufacturing_completed_datetime,shipped_datetime,attempts,pass_rate
7534,2018-05-20 19:55:51,2018-05-21 00:55:00,2018-05-22 12:24:56,2018-05-23 03:13:23,1,1.0
7535,2018-05-20 19:57:20,2018-05-21 03:06:25,2018-05-22 19:01:09,2018-05-23 10:48:48,1,1.0
7536,2018-05-20 20:06:40,2018-05-21 00:46:52,2018-05-22 13:48:03,2018-05-23 05:03:24,1,1.0
7537,2018-05-20 20:19:32,2018-05-21 00:20:35,2018-05-22 11:20:48,2018-05-23 06:48:20,1,1.0
7538,2018-05-20 21:40:13,2018-05-21 03:06:30,2018-05-25 14:24:21,2018-05-26 04:05:34,3,0.3333333333333333
7539,2018-05-20 21:50:52,2018-05-21 03:20:41,2018-05-23 09:59:16,2018-05-24 00:41:13,2,0.5
7540,2018-05-20 22:17:37,2018-05-21 03:13:11,2018-05-27 01:04:21,2018-05-27 17:37:51,3,0.3333333333333333
7541,2018-05-20 23:40:14,2018-05-21 04:27:01,2018-05-22 16:46:51,2018-05-23 06:23:29,1,1.0
7542,2018-05-20 23:53:28,2018-05-21 05:50:24,2018-05-22 18:42:20,2018-05-23 13:33:43,1,1.0
7543,2018-05-20 23:59:24,2018-05-21 04:08:11,2018-05-22 13:28:57,2018-05-23 04:29:30,1,1.0
7544,2018-05-21 00:41:16,2018-05-21 05:20:48,2018-05-22 02:31:54,2018-05-22 18:39:14,1,1.0
7545,2018-05-21 01:19:23,2018-05-21 05:48:03,2018-05-22 13:52:42,2018-05-23 04:54:58,1,1.0
7546,2018-05-21 03:19:39,2018-05-21 09:25:17,2018-05-22 19:19:42,2018-05-23 12:21:56,1,1.0
7547,2018-05-21 04:07:05,2018-05-21 09:24:12,2018-05-23 19:34:57,2018-05-24 08:27:24,2,0.5
7548,2018-05-21 04:17:54,2018-05-21 08:14:00,2018-05-22 13:16:34,2018-05-23 07:25:11,1,1.0
7549,2018-05-21 05:34:11,2018-05-21 09:36:18,2018-05-22 17:17:11,2018-05-23 08:44:59,1,1.0
7550,2018-05-21 06:54:49,2018-05-21 13:47:13,2018-05-23 03:25:20,2018-05-23 19:44:20,1,1.0
7551,2018-05-21 07:17:08,2018-05-21 13:22:07,2018-05-24 21:49:49,2018-05-25 11:21:12,2,0.5
7552,2018-05-21 07:49:16,2018-05-21 13:39:45,2018-05-23 00:04:43,2018-05-23 15:45:11,1,1.0
7553,2018-05-21 08:04:32,2018-05-21 13:05:16,2018-05-22 19:32:47,2018-05-23 08:36:37,1,1.0
7554,2018-05-21 08:40:23,2018-05-21 15:10:53,2018-05-24 06:17:47,2018-05-24 23:38:51,2,0.5
7555,2018-05-21 08:50:34,2018-05-21 12:44:21,2018-05-24 08:48:22,2018-05-24 21:13:35,2,0.5
7556,2018-05-21 09:55:51,2018-05-21 15:41:01,2018-05-24 13:01:15,2018-05-25 04:19:45,2,0.5
7557,2018-05-21 11:22:41,2018-05-21 15:56:05,2018-05-23 03:45:57,2018-05-23 17:59:20,1,1.0
7558,2018-05-21 12:00:37,2018-05-21 16:45:40,2018-05-22 23:54:22,2018-05-23 11:46:51,1,1.0
7559,2018-05-21 12:57:35,2018-05-21 18:41:07,2018-05-23 07:01:20,2018-05-23 20:09:05,1,1.0
7560,2018-05-21 13:04:28,2018-05-21 17:55:51,2018-05-23 05:50:38,2018-05-23 21:44:35,1,1.0
7561,2018-05-21 13:17:20,2018-05-21 17:51:15,2018-05-23 01:14:11,2018-05-23 14:26:35,1,1.0
7562,2018-05-21 13:40:21,2018-05-21 18:10:38,2018-05-22 18:27:38,2018-05-23 08:07:19,1,1.0
7563,2018-05-21 13:51:21,2018-05-21 16:52:10,2018-05-22 21:37:34,2018-05-23 13:22:22,1,1.0
7564,2018-05-21 15:30:36,2018-05-21 21:16:23,2018-05-25 09:04:39,2018-05-26 01:54:25,2,0.5
7565,2018-05-21 15:40:34,2018-05-21 19:40:10,2018-05-22 20:05:30,2018-05-23 12:24:47,1,1.0
7566,2018-05-21 16:03:32,2018-05-21 22:55:02,2018-05-23 15:28:44,2018-05-24 06:23:08,1,1.0
7567,2018-05-21 16:09:16,2018-05-21 20:52:00,2018-05-22 21:06:05,2018-05-23 12:32:12,1,1.0
7568,2018-05-21 16:23:29,2018-05-21 22:42:02,2018-05-23 04:03:23,2018-05-23 19:17:37,1,1.0
7569,2018-05-21 16:28:54,2018-05-21 19:40:21,2018-05-24 10:39:19,2018-05-24 23:34:57,2,0.5
7570,2018-05-21 16:53:50,2018-05-21 22:37:43,2018-05-23 17:40:54,2018-05-24 09:14:25,1,1.0
7571,2018-05-21 16:58:51,2018-05-21 22:58:09,2018-05-23 08:36:33,2018-05-23 21:31:07,1,1.0
7572,2018-05-21 17:01:13,2018-05-21 23:19:25,2018-05-24 16:01:46,2018-05-25 08:15:28,2,0.5
7573,2018-05-21 17:59:22,2018-05-21 21:27:41,2018-05-23 01:56:52,2018-05-23 17:13:04,1,1.0
7574,2018-05-21 18:08:50,2018-05-21 22:26:40,2018-05-24 23:02:23,2018-05-25 09:42:40,2,0.5
7575,2018-05-21 18:15:49,2018-05-21 23:50:24,2018-05-23 06:35:30,2018-05-23 23:32:59,1,1.0
7576,2018-05-21 18:55:47,2018-05-22 00:04:41,2018-05-24 16:37:23,2018-05-25 06:34:44,2,0.5
7577,2018-05-21 19:31:14,2018-05-22 00:48:50,2018-05-24 15:58:20,2018-05-25 05:45:45,2,0.5
7578,2018-05-21 19:40:32,2018-05-22 00:18:54,2018-05-25 03:01:54,2018-05-25 19:56:36,2,0.5
7579,2018-05-21 20:37:05,2018-05-22 03:10:07,2018-05-23 16:45:06,2018-05-24 07:25:30,1,1.0
7580,2018-05-21 21:02:32,2018-05-22 04:39:02,2018-05-24 14:06:20,2018-05-25 06:18:01,2,0.5
7581,2018-05-21 21:16:33,2018-05-22 02:22:47,2018-05-23 08:31:03,2018-05-23 22:12:38,1,1.0
7582,2018-05-21 22:22:59,2018-05-22 03:50:11,2018-05-25 20:39:51,2018-05-26 13:16:17,3,0.3333333333333333
7583,2018-05-21 22:29:45,2018-05-22 03:33:07,2018-05-23 14:02:04,2018-05-24 05:25:43,1,1.0
7584,2018-05-21 22:48:54,2018-05-22 05:05:56,2018-05-23 19:27:31,2018-05-24 11:16:06,1,1.0
7585,2018-05-21 23:23:41,2018-05-22 05:13:25,2018-05-23 15:46:39,2018-05-24 06:25:13,1,1.0
7586,2018-05-21 23:49:45,2018-05-22 03:45:46,2018-05-23 01:31:15,2018-05-23 19:46:49,1,1.0
7587,2018-05-21 23:54:14,2018-05-22 04:17:28,2018-05-23 17:51:48,2018-05-24 12:36:15,1,1.0
7588,2018-05-22 00:41:41,2018-05-22 04:41:07,2018-05-23 06:57:16,2018-05-23 17:32:49,1,1.0
7589,2018-05-22 01:08:53,2018-05-22 08:50:34,2018-05-23 14:30:32,2018-05-24 07:21:41,1,1.0
7590,2018-05-22 02:39:20,2018-05-22 08:17:27,2018-05-23 18:51:15,2018-05-24 07:41:40,1,1.0
7591,2018-05-22 02:53:24,2018-05-22 07:17:39,2018-05-23 16:20:40,2018-05-24 08:21:49,1,1.0
7592,2018-05-22 03:19:29,2018-05-22 07:38:57,2018-05-23 21:49:37,2018-05-24 09:16:17,1,1.0
7593,2018-05-22 03:24:49,2018-05-22 09:13:07,2018-05-24 21:40:16,2018-05-25 13:28:39,2,0.5
7594,2018-05-22 03:45:46,2018-05-22 09:40:03,2018-05-23 13:59:11,2018-05-24 03:18:50,1,1.0
7595,2018-05-22 04:03:35,2018-05-22 09:51:28,2018-05-23 17:41:14,2018-05-24 07:46:10,1,1.0
7596,2018-05-22 05:05:06,2018-05-22 09:39:33,2018-05-24 00:23:45,2018-05-24 14:31:53,1,1.0
7597,2018-05-22 05:05:20,2018-05-22 10:23:41,2018-05-23 23:16:11,2018-05-24 12:48:02,1,1.0
7598,2018-05-22 05:29:59,2018-05-22 10:36:38,2018-05-25 06:32:41,2018-05-25 20:07:47,2,0.5
7599,2018-05-22 05:31:29,2018-05-22 09:35:18,2018-05-25 18:48:09,2018-05-26 09:00:23,2,0.5
7600,2018-05-22 05:56:25,2018-05-22 10:00:49,2018-05-24 01:39:00,2018-05-24 16:20:31,1,1.0
7601,2018-05-22 06:08:55,2018-05-22 11:33:38,2018-05-25 15:00:47,2018-05-26 06:39:33,2,0.5
7602,2018-05-22 07:15:23,2018-05-22 12:27:10,2018-05-24 18:49:29,2018-05-25 13:32:46,2,0.5
7603,2018-05-22 07:32:49,2018-05-22 13:06:01,2018-05-24 02:47:54,2018-05-24 15:54:16,1,1.0
7604,2018-05-22 07:46:05,2018-05-22 13:33:32,2018-05-25 06:23:22,2018-05-25 21:38:34,2,0.5
7605,2018-05-22 07:53:04,2018-05-22 14:23:01,2018-05-25 05:08:59,2018-05-25 21:41:42,2,0.5
7606,2018-05-22 09:08:02,2018-05-22 13:21:28,2018-05-23 19:11:57,2018-05-24 08:46:52,1,1.0
7607,2018-05-22 10:15:28,2018-05-22 15:53:16,2018-05-25 09:02:49,2018-05-25 19:31:56,2,0.5
7608,2018-05-22 10:21:31,2018-05-22 16:06:28,2018-05-23 22:15:13,2018-05-24 09:26:06,1,1.0
7609,2018-05-22 10:22:42,2018-05-22 15:03:58,2018-05-24 01:28:33,2018-05-24 12:02:05,1,1.0
7610,2018-05-22 10:24:28,2018-05-22 15:31:46,2018-05-25 08:40:31,2018-05-26 02:45:19,2,0.5
7611,2018-05-22 10:39:47,2018-05-22 15:22:35,2018-05-25 12:44:26,2018-05-26 04:58:07,2,0.5
7612,2018-05-22 11:44:09,2018-05-22 18:50:39,2018-05-24 07:18:34,2018-05-24 23:49:17,1,1.0
7613,2018-05-22 11:46:52,2018-05-22 16:53:09,2018-05-24 00:48:28,2018-05-24 17:46:14,1,1.0
7614,2018-05-22 12:54:01,2018-05-22 18:21:06,2018-05-23 23:53:59,2018-05-24 13:44:55,1,1.0
7615,2018-05-22 14:18:42,2018-05-22 19:02:51,2018-05-23 17:47:35,2018-05-24 13:23:56,1,1.0
7616,2018-05-22 14:35:37,2018-05-22 19:06:50,2018-05-24 08:44:40,2018-05-25 00:24:55,1,1.0
7617,2018-05-22 14:48:31,2018-05-22 18:30:23,2018-05-24 04:25:42,2018-05-24 19:16:58,1,1.0
7618,2018-05-22 14:59:58,2018-05-22 21:05:57,2018-05-24 05:39:17,2018-05-24 22:52:29,1,1.0
7619,2018-05-22 15:00:52,2018-05-22 20:46:58,2018-05-26 04:20:44,2018-05-26 20:40:48,2,0.5
7620,2018-05-22 15:50:15,2018-05-22 20:32:11,2018-05-25 01:43:24,2018-05-25 19:23:36,2,0.5
7621,2018-05-22 16:28:30,2018-05-22 20:34:28,2018-05-27 01:58:43,2018-05-27 19:45:58,3,0.3333333333333333
7622,2018-05-22 16:42:36,2018-05-22 21:53:23,2018-05-25 06:33:18,2018-05-25 20:50:54,2,0.5
7623,2018-05-22 17:00:38,2018-05-22 21:30:46,2018-05-24 10:31:44,2018-05-25 01:54:10,1,1.0
7624,2018-05-22 17:06:55,2018-05-22 21:53:35,2018-05-24 17:01:43,2018-05-25 06:12:36,2,0.5
7625,2018-05-22 18:21:08,2018-05-22 22:05:19,2018-05-24 11:53:53,2018-05-24 23:38:29,1,1.0
7626,2018-05-22 18:25:28,2018-05-22 23:38:29,2018-05-24 13:13:45,2018-05-25 05:54:09,1,1.0
7627,2018-05-22 19:37:30,2018-05-23 00:51:43,2018-05-27 19:04:21,2018-05-28 11:59:11,4,0.25
7628,2018-05-22 19:44:22,2018-05-23 01:50:03,2018-05-24 11:41:23,2018-05-24 22:43:30,1,1.0
7629,2018-05-22 20:51:16,2018-05-23 01:42:13,2018-05-24 06:22:17,2018-05-24 19:56:13,1,1.0
7630,2018-05-22 21:02:57,2018-05-23 01:42:56,2018-05-26 01:17:57,2018-05-26 16:24:40,2,0.5
7631,2018-05-22 21:18:30,2018-05-23 00:45:05,2018-05-24 14:38:52,2018-05-25 05:57:01,1,1.0
7632,2018-05-22 21:20:29,2018-05-23 03:26:32,2018-05-24 07:33:19,2018-05-25 02:38:43,1,1.0
7633,2018-05-22 21:46:52,2018-05-23 03:40:26,2018-05-24 06:13:23,2018-05-24 19:58:09,1,1.0
7634,2018-05-22 21:53:40,2018-05-23 02:55:23,2018-05-26 09:40:36,2018-05-27 00:20:02,2,0.5
7635,2018-05-22 22:10:38,2018-05-23 01:50:52,2018-05-26 17:39:25,2018-05-27 09:57:23,2,0.5
7636,2018-05-22 22:11:34,2018-05-23 01:58:41,2018-05-24 14:07:41,2018-05-25 04:25:39,1,1.0
7637,2018-05-22 22:46:05,2018-05-23 03:13:15,2018-05-24 15:46:03,2018-05-25 05:45:27,1,1.0
7638,2018-05-22 23:29:20,2018-05-23 05:27:14,2018-05-24 13:10:26,2018-05-25 02:59:59,1,1.0
7639,2018-05-22 23:58:51,2018-05-23 05:16:16,2018-05-26 02:12:03,2018-05-26 17:40:00,2,0.5
7640,2018-05-23 02:37:32,2018-05-23 06:07:55,2018-05-24 17:30:42,2018-05-25 08:09:37,1,1.0
7641,2018-05-23 02:45:01,2018-05-23 08:09:16,2018-05-26 01:11:50,2018-05-26 17:33:43,2,0.5
7642,2018-05-23 02:50:34,2018-05-23 07:00:13,2018-05-28 09:12:33,2018-05-29 00:55:26,3,0.3333333333333333
7643,2018-05-23 03:00:58,2018-05-23 07:29:38,2018-05-26 04:23:18,2018-05-26 13:33:27,2,0.5
7644,2018-05-23 03:15:34,2018-05-23 09:13:52,2018-05-26 07:30:25,2018-05-26 19:00:14,2,0.5
7645,2018-05-23 03:27:29,2018-05-23 09:13:24,2018-05-24 17:51:18,2018-05-25 07:51:12,1,1.0
7646,2018-05-23 03:52:07,2018-05-23 09:57:42,2018-05-24 19:08:17,2018-05-25 12:05:53,1,1.0
7647,2018-05-23 04:14:48,2018-05-23 09:13:24,2018-05-26 17:17:16,2018-05-27 06:59:03,2,0.5
7648,2018-05-23 04:42:47,2018-05-23 10:35:45,2018-05-26 07:09:35,2018-05-26 22:54:32,2,0.5
7649,2018-05-23 04:57:54,2018-05-23 09:22:43,2018-05-24 19:47:09,2018-05-25 11:58:58,1,1.0
7650,2018-05-23 05:04:27,2018-05-23 09:48:59,2018-05-26 06:46:10,2018-05-26 22:50:59,2,0.5
7651,2018-05-23 05:09:59,2018-05-23 09:50:24,2018-05-24 17:23:10,2018-05-25 07:17:28,1,1.0
7652,2018-05-23 05:19:45,2018-05-23 10:21:10,2018-05-24 12:18:22,2018-05-25 01:00:35,1,1.0
7653,2018-05-23 05:55:26,2018-05-23 09:38:14,2018-05-25 03:33:58,2018-05-25 15:56:29,1,1.0
7654,2018-05-23 06:26:52,2018-05-23 11:13:21,2018-05-26 17:40:28,2018-05-27 14:36:58,2,0.5
7655,2018-05-23 07:27:44,2018-05-23 13:54:49,2018-05-31 22:53:16,2018-06-01 14:47:55,5,0.2
7656,2018-05-23 07:34:48,2018-05-23 11:29:14,2018-05-25 18:59:23,2018-05-26 13:40:15,2,0.5
7657,2018-05-23 08:15:58,2018-05-23 11:56:12,2018-05-25 05:10:53,2018-05-25 18:30:54,1,1.0
7658,2018-05-23 09:35:41,2018-05-23 13:20:45,2018-05-25 09:23:17,2018-05-26 02:53:04,1,1.0
7659,2018-05-23 09:53:42,2018-05-23 17:33:24,2018-05-25 08:39:24,2018-05-25 22:42:10,1,1.0
7660,2018-05-23 10:44:04,2018-05-23 16:11:57,2018-05-27 04:51:49,2018-05-27 19:48:20,2,0.5
7661,2018-05-23 11:35:24,2018-05-23 16:19:11,2018-05-25 06:05:46,2018-05-25 20:31:24,1,1.0
7662,2018-05-23 11:41:49,2018-05-23 16:45:54,2018-05-24 21:43:37,2018-05-25 10:58:05,1,1.0
7663,2018-05-23 12:13:19,2018-05-23 17:26:58,2018-05-25 05:40:13,2018-05-25 18:56:30,1,1.0
7664,2018-05-23 12:18:13,2018-05-23 16:39:47,2018-05-26 00:43:29,2018-05-26 15:38:47,2,0.5
7665,2018-05-23 13:39:00,2018-05-23 18:07:58,2018-05-25 00:25:51,2018-05-25 14:15:24,1,1.0
7666,2018-05-23 13:54:48,2018-05-23 18:45:20,2018-05-25 05:57:02,2018-05-25 21:12:14,1,1.0
7667,2018-05-23 14:18:37,2018-05-23 18:35:07,2018-05-25 05:03:39,2018-05-25 18:23:06,1,1.0
7668,2018-05-23 14:46:47,2018-05-23 19:22:58,2018-05-25 07:21:53,2018-05-25 23:46:46,1,1.0
7669,2018-05-23 14:54:10,2018-05-23 20:15:21,2018-05-24 20:09:00,2018-05-25 10:13:48,1,1.0
7670,2018-05-23 16:08:37,2018-05-23 20:08:47,2018-05-25 04:49:10,2018-05-25 23:05:35,1,1.0
7671,2018-05-23 16:36:01,2018-05-24 00:12:36,2018-05-25 12:39:09,2018-05-26 03:33:04,1,1.0
7672,2018-05-23 17:07:37,2018-05-23 22:52:48,2018-05-25 12:23:28,2018-05-26 03:11:12,1,1.0
7673,2018-05-23 18:26:17,2018-05-23 22:10:04,2018-05-27 01:53:29,2018-05-27 20:05:54,2,0.5
7674,2018-05-23 19:13:26,2018-05-23 21:44:45,2018-05-26 19:26:21,2018-05-27 09:26:54,2,0.5
7675,2018-05-23 19:21:02,2018-05-23 23:39:46,2018-05-25 07:07:48,2018-05-25 21:18:58,1,1.0
7676,2018-05-23 19:53:42,2018-05-24 01:34:45,2018-05-28 14:08:34,2018-05-29 03:44:26,3,0.3333333333333333
7677,2018-05-23 20:11:03,2018-05-24 01:40:28,2018-05-25 09:34:04,2018-05-26 00:58:35,1,1.0
7678,2018-05-23 20:27:07,2018-05-24 01:20:27,2018-05-25 15:40:13,2018-05-26 05:11:59,1,1.0
7679,2018-05-23 20:55:41,2018-05-24 01:19:35,2018-05-25 13:07:00,2018-05-26 05:40:11,1,1.0
7680,2018-05-23 21:12:25,2018-05-24 01:18:10,2018-05-25 10:28:19,2018-05-26 01:22:43,1,1.0
7681,2018-05-23 21:41:12,2018-05-24 02:17:02,2018-05-27 18:25:06,2018-05-28 11:05:46,3,0.3333333333333333
7682,2018-05-23 22:14:41,2018-05-24 02:13:56,2018-05-27 09:13:58,2018-05-28 01:41:06,2,0.5
7683,2018-05-23 22:28:48,2018-05-24 03:04:52,2018-05-25 15:34:39,2018-05-26 05:33:09,1,1.0
7684,2018-05-23 22:35:29,2018-05-24 04:55:20,2018-05-26 01:41:38,2018-05-26 15:13:11,1,1.0
7685,2018-05-23 22:52:39,2018-05-24 03:06:22,2018-05-25 15:25:35,2018-05-26 05:46:10,1,1.0
7686,2018-05-23 23:03:04,2018-05-24 04:39:43,2018-05-28 18:58:09,2018-05-29 09:59:12,3,0.3333333333333333
7687,2018-05-23 23:28:48,2018-05-24 05:14:36,2018-05-25 06:53:22,2018-05-25 22:33:26,1,1.0
7688,2018-05-23 23:32:45,2018-05-24 03:27:58,2018-05-27 01:47:40,2018-05-27 17:41:04,2,0.5
7689,2018-05-23 23:33:15,2018-05-24 03:42:38,2018-05-25 11:30:50,2018-05-26 02:27:00,1,1.0
7690,2018-05-23 23:37:25,2018-05-24 05:41:33,2018-05-25 19:37:19,2018-05-26 09:15:34,1,1.0
7691,2018-05-23 23:38:25,2018-05-24 03:42:52,2018-05-27 02:18:08,2018-05-27 16:07:44,2,0.5
7692,2018-05-23 23:40:59,2018-05-24 04:37:32,2018-05-25 19:24:23,2018-05-26 11:26:35,1,1.0
7693,2018-05-24 00:02:42,2018-05-24 07:05:05,2018-05-28 00:56:46,2018-05-28 14:38:44,2,0.5
7694,2018-05-24 01:43:33,2018-05-24 07:42:20,2018-05-26 18:08:49,2018-05-27 10:16:02,2,0.5
7695,2018-05-24 02:11:48,2018-05-24 07:16:54,2018-05-25 21:51:21,2018-05-26 14:02:30,1,1.0
7696,2018-05-24 02:43:42,2018-05-24 08:34:08,2018-05-25 21:43:58,2018-05-26 15:48:02,1,1.0
7697,2018-05-24 02:58:05,2018-05-24 07:54:43,2018-05-26 04:01:15,2018-05-26 18:03:32,1,1.0
7698,2018-05-24 03:21:51,2018-05-24 09:22:56,2018-05-25 22:39:47,2018-05-26 13:00:45,1,1.0
7699,2018-05-24 03:24:56,2018-05-24 06:22:09,2018-05-27 07:48:58,2018-05-27 18:11:26,2,0.5
7700,2018-05-24 03:33:23,2018-05-24 08:25:01,2018-05-27 12:32:40,2018-05-28 01:39:29,2,0.5
7701,2018-05-24 03:58:52,2018-05-24 06:53:41,2018-05-25 21:19:57,2018-05-26 10:25:12,1,1.0
7702,2018-05-24 04:23:59,2018-05-24 09:33:39,2018-05-26 02:51:22,2018-05-26 18:52:02,1,1.0
7703,2018-05-24 04:35:39,2018-05-24 09:21:28,2018-05-26 19:34:26,2018-05-27 14:11:19,2,0.5
7704,2018-05-24 04:39:00,2018-05-24 11:00:38,2018-05-25 18:24:27,2018-05-26 10:34:08,1,1.0
7705,2018-05-24 04:45:21,2018-05-24 10:28:03,2018-05-28 00:04:11,2018-05-28 17:03:04,2,0.5
7706,2018-05-24 05:04:18,2018-05-24 09:32:44,2018-05-25 08:32:48,2018-05-25 22:07:26,1,1.0
7707,2018-05-24 05:08:50,2018-05-24 09:44:27,2018-05-25 18:47:12,2018-05-26 07:23:26,1,1.0
7708,2018-05-24 05:24:01,2018-05-24 10:46:51,2018-05-27 07:23:02,2018-05-27 21:53:59,2,0.5
7709,2018-05-24 05:46:15,2018-05-24 10:11:53,2018-05-27 03:18:05,2018-05-27 17:03:13,2,0.5
7710,2018-05-24 05:49:17,2018-05-24 10:47:20,2018-05-27 22:44:11,2018-05-28 12:00:51,2,0.5
7711,2018-05-24 07:17:30,2018-05-24 13:36:30,2018-05-27 13:42:37,2018-05-28 05:08:48,2,0.5
7712,2018-05-24 09:23:31,2018-05-24 13:33:46,2018-05-25 20:59:12,2018-05-26 09:36:53,1,1.0
7713,2018-05-24 09:26:02,2018-05-24 13:59:10,2018-05-25 20:05:08,2018-05-26 12:44:18,1,1.0
7714,2018-05-24 10:23:18,2018-05-24 15:04:51,2018-05-27 13:06:07,2018-05-28 03:18:11,2,0.5
7715,2018-05-24 10:46:37,2018-05-24 18:56:06,2018-05-26 10:41:04,2018-05-27 01:35:38,1,1.0
7716,2018-05-24 10:47:50,2018-05-24 16:24:19,2018-05-27 12:53:20,2018-05-28 04:05:18,2,0.5
7717,2018-05-24 10:49:05,2018-05-24 16:57:00,2018-05-26 01:43:46,2018-05-26 15:47:45,1,1.0
7718,2018-05-24 11:09:02,2018-05-24 16:55:07,2018-05-27 04:27:54,2018-05-27 21:59:45,2,0.5
7719,2018-05-24 12:53:34,2018-05-24 18:43:41,2018-05-26 06:13:58,2018-05-26 18:01:16,1,1.0
7720,2018-05-24 14:00:23,2018-05-24 19:28:47,2018-05-26 06:41:14,2018-05-27 00:15:14,1,1.0
7721,2018-05-24 14:05:23,2018-05-24 19:27:17,2018-05-27 06:41:27,2018-05-27 20:59:48,2,0.5
7722,2018-05-24 14:23:02,2018-05-24 17:55:59,2018-05-26 08:56:04,2018-05-27 01:46:33,1,1.0
7723,2018-05-24 14:45:36,2018-05-24 20:07:04,2018-05-28 09:24:23,2018-05-29 00:48:31,2,0.5
7724,2018-05-24 15:17:31,2018-05-24 20:11:00,2018-05-26 05:56:45,2018-05-26 22:38:48,1,1.0
7725,2018-05-24 15:58:42,2018-05-24 21:31:25,2018-05-26 08:38:35,2018-05-26 23:24:22,1,1.0
7726,2018-05-24 16:17:44,2018-05-24 21:13:28,2018-05-26 00:48:07,2018-05-26 16:16:43,1,1.0
7727,2018-05-24 17:15:37,2018-05-24 23:01:24,2018-05-28 01:55:33,2018-05-28 19:07:17,2,0.5
7728,2018-05-24 17:26:34,2018-05-24 23:22:57,2018-05-26 11:22:13,2018-05-27 02:33:43,1,1.0
7729,2018-05-24 18:09:59,2018-05-24 20:15:15,2018-05-27 11:45:29,2018-05-28 05:25:05,2,0.5
7730,2018-05-24 18:22:11,2018-05-24 22:56:08,2018-05-27 09:57:55,2018-05-28 01:40:10,2,0.5
7731,2018-05-24 19:00:56,2018-05-24 22:09:29,2018-05-26 17:33:39,2018-05-27 07:05:43,1,1.0
7732,2018-05-24 19:09:43,2018-05-25 00:24:03,2018-05-26 11:57:08,2018-05-27 02:14:33,1,1.0
7733,2018-05-24 20:05:51,2018-05-25 00:47:48,2018-05-26 05:22:40,2018-05-26 22:09:14,1,1.0
7734,2018-05-24 20:11:17,2018-05-25 02:32:37,2018-05-26 16:37:45,2018-05-27 05:08:58,1,1.0
7735,2018-05-24 20:30:33,2018-05-25 01:42:59,2018-05-27 23:10:41,2018-05-28 15:45:49,2,0.5
7736,2018-05-24 21:13:54,2018-05-25 01:44:46,2018-05-27 21:22:38,2018-05-28 11:38:44,2,0.5
7737,2018-05-24 21:23:59,2018-05-25 03:20:17,2018-05-26 18:04:59,2018-05-27 06:30:13,1,1.0
7738,2018-05-24 21:37:14,2018-05-25 02:18:08,2018-05-26 17:17:36,2018-05-27 08:42:28,2,0.5
7739,2018-05-24 21:47:55,2018-05-25 02:18:02,2018-05-27 01:55:44,2018-05-27 15:31:42,2,0.5
7740,2018-05-24 22:10:49,2018-05-25 03:34:26,2018-05-26 20:27:59,2018-05-27 10:19:23,1,1.0
7741,2018-05-24 22:26:00,2018-05-25 05:02:46,2018-05-26 13:51:18,2018-05-27 03:36:12,1,1.0
7742,2018-05-24 22:37:11,2018-05-25 04:28:23,2018-05-26 11:41:08,2018-05-27 02:54:55,1,1.0
7743,2018-05-24 22:38:15,2018-05-25 04:12:15,2018-05-28 11:11:34,2018-05-29 01:24:46,3,0.3333333333333333
7744,2018-05-24 23:20:42,2018-05-25 07:05:45,2018-05-26 17:38:05,2018-05-27 09:24:59,1,1.0
7745,2018-05-24 23:23:52,2018-05-25 03:39:55,2018-05-26 14:51:56,2018-05-27 07:53:25,1,1.0
7746,2018-05-24 23:41:40,2018-05-25 03:56:23,2018-05-30 07:36:28,2018-05-30 23:41:28,3,0.3333333333333333
7747,2018-05-25 00:26:21,2018-05-25 05:35:05,2018-05-28 04:34:38,2018-05-28 23:11:16,2,0.5
7748,2018-05-25 00:47:14,2018-05-25 07:18:08,2018-05-26 15:10:45,2018-05-27 10:16:54,1,1.0
7749,2018-05-25 02:15:12,2018-05-25 06:18:41,2018-05-28 05:39:36,2018-05-28 20:04:46,2,0.5
7750,2018-05-25 02:26:53,2018-05-25 09:12:09,2018-05-28 16:05:46,2018-05-29 04:47:27,2,0.5
7751,2018-05-25 03:53:31,2018-05-25 07:27:10,2018-05-26 21:43:46,2018-05-27 12:09:04,1,1.0
7752,2018-05-25 04:44:35,2018-05-25 09:37:18,2018-05-26 22:27:09,2018-05-27 13:41:21,1,1.0
7753,2018-05-25 05:09:33,2018-05-25 10:19:57,2018-05-26 21:18:15,2018-05-27 16:45:20,1,1.0
7754,2018-05-25 06:08:46,2018-05-25 10:15:48,2018-05-26 16:38:50,2018-05-27 06:53:51,1,1.0
7755,2018-05-25 06:56:28,2018-05-25 11:19:11,2018-05-26 15:17:02,2018-05-27 06:50:23,1,1.0
7756,2018-05-25 07:29:15,2018-05-25 13:17:02,2018-05-26 16:24:00,2018-05-27 06:02:15,1,1.0
7757,2018-05-25 07:34:44,2018-05-25 14:01:13,2018-05-27 01:37:54,2018-05-27 15:56:17,1,1.0
7758,2018-05-25 07:46:51,2018-05-25 10:39:58,2018-05-28 11:00:27,2018-05-28 23:34:43,2,0.5
7759,2018-05-25 08:16:16,2018-05-25 13:27:04,2018-05-28 20:10:55,2018-05-29 08:15:23,2,0.5
7760,2018-05-25 08:59:15,2018-05-25 13:52:27,2018-05-27 02:23:06,2018-05-27 20:06:24,1,1.0
